tweet_id
1300810522636550145
1300811225685733377
1300812626524602370
1300813089512681474
1300813279753768960
1300813757694857216
1300816193373327361
1300818828075696129
1300819606223822848
1300820782709460999
1300821939083190272
1300823064297517065
1300823095725510656
1300825000836956160
1300825305502814208
1300825311832150016
1300825938683473921
1300827430177796096
1300828139166203909
1300828743511015428
1300829231903989760
1300829906213810176
1300830619224555521
1300831393375752192
1300831460266405888
1300831491103092737
1300831588620607490
1300831741066780676
1300832060987203590
1300833703724277760
1300835431693590529
1300835993860407305
1300835994028171264
1300837758085234693
1300839745912819713
1300839918852354050
1300840865183813635
1300840993437122560
1300841219510030336
1300841255224573954
1300841512582828034
1300841900530860033
1300842059041964032
1300842171524882432
1300842917989212161
1300845464854474752
1300846062060670978
1300846346182832128
1300846467578564609
1300846512625258499
1300846578853388288
1300846762140168192
1300847154051846146
1300847227083067394
1300847314542579718
1300848237881053188
1300848510733037569
1300848986832564224
1300848987449090053
1300849233407475712
1300849773671579649
1300850678881898497
1300850835862286339
1300851630892625921
1300851823159504896
1300853380441661440
1300855365207285760
1300856645069791235
1300856980660056064
1300857698385240066
1300858114904748032
1300858298338508805
1300859075744411648
1300859447611461636
1300860147401732097
1300861435057262592
1300861450571874305
1300862823489134593
1300863354836115456
1300863899642650624
1300863909809860608
1300864893973823493
1300865083812098048
1300866925732327425
1300867726433370112
1300868942479597569
1300869389798051840
1300869787535335424
1300870267674087424
1300870335122649088
1300870824958676992
1300872294177406977
1300873531555639297
1300874092476690434
1300874370953478145
1300874465119809536
1300874957526769664
1300875344606527488
1300876436492836864
1300876446605467649
1300876595591172097
1300877322787065856
1300877688681369601
1300878412320370688
1300879083983630336
1300879086114320384
1300879192595345408
1300879415753101312
1300879584070569985
1300879605952258048
1300879758989955074
1300880085130461185
1300880500417089536
1300880708760633352
1300880958690791424
1300880983168671744
1300881302757937152
1300881454197542913
1300881814878257153
1300881856145973248
1300882277061160960
1300882315405479941
1300882626442457088
1300882729911947265
1300882859113283585
1300883234117488640
1300883671470219267
1300884093039554566
1300884164460163072
1300885133738737665
1300885464958738432
1300885552099540992
1300885659331080192
1300885962029846528
1300886314267455488
1300886686210039808
1300886786051321858
1300886811259011072
1300887316395823108
1300887400990699520
1300887880823439360
1300887954580103168
1300888073815748608
1300888128631255041
1300888129788735488
1300888598921658368
1300888745365835776
1300888947271372800
1300889413837361156
1300889840351768576
1300889927106924544
1300889935948341248
1300890489281867777
1300890868694552576
1300891256873197569
1300891258018131968
1300891268059484161
1300891520078213120
1300892032550891522
1300892539260514305
1300892813635198976
1300892844438282240
1300893028996046848
1300893302640775171
1300893321259180032
1300893832066658304
1300893912828203013
1300894033963704321
1300894100451885057
1300894545266135040
1300894676686315520
1300894876490502146
1300895040848326656
1300895337922600962
1300895569758412801
1300895925892677633
1300896187776720897
1300896405750308864
1300896529960579072
1300896652278915072
1300896784148037633
1300896929312772096
1300897347296096256
1300897368632520704
1300897654126399495
1300898215961587712
1300898420329263105
1300898466869067776
1300898663334543361
1300899438018408448
1300900066220097536
1300900436715671552
1300900982495367169
1300901010622345216
1300901161084399617
1300902207525543938
1300902559293595649
1300903009480617985
1300903038094389250
1300903087423418368
1300903233871699968
1300903565767127050
1300903583244664832
1300903947817955329
1300904196334444544
1300904426337574912
1300904716726013952
1300904719112531969
1300905007873654785
1300905601841627136
1300905880284737536
1300906232450961408
1300906609158258688
1300906801597214720
1300907957576593409
1300908523916845056
1300909584085848064
1300909993026367493
1300910104720662529
1300910365367250944
1300910933036937216
1300911094463107073
1300911195457716225
1300911456649650183
1300911897307484171
1300912221699137537
1300912236484071424
1300913342299672583
1300913382036443137
1300914001812033539
1300914274383130634
1300914727137112064
1300914837485223939
1300915601574170629
1300916155486334978
1300916195286306819
1300916494466002944
1300916782639779841
1300917629385764864
1300917784562544642
1300917831010312197
1300917900887367687
1300918023113420801
1300918120194990080
1300918341486305280
1300918673687769088
1300918700967628800
1300918757825503232
1300918800339140608
1300919525177782273
1300919659630395393
1300919689657286656
1300919982080094209
1300920075113967616
1300920356304121856
1300920432560930816
1300920718121603074
1300921358386376707
1300921449365082114
1300921778567483392
1300922007064924160
1300922646276775936
1300922711796060166
1300923216463093760
1300923275229487104
1300923808967204875
1300924201356980230
1300925090016768001
1300925698614288384
1300925815308288002
1300925880580157440
1300928186746888192
1300928337674727424
1300929312246226945
1300929485924114438
1300929499056320512
1300930698237349890
1300931749627662336
1300932315682615296
1300932784681365509
1300932880344940545
1300933097685307393
1300933354456412160
1300933366276120577
1300933521503064070
1300933977864200194
1300935591975149571
1300935923086041088
1300936072436817920
1300936519964819456
1300937383743873025
1300937750523248640
1300938503845535745
1300939172463751170
1300939217980338177
1300939358413807617
1300939596327522304
1300940009998970880
1300940033847750656
1300940428091576320
1300940496811044865
1300942082102657024
1300942945969987589
1300942990836408321
1300944204152143872
1300944300621148160
1300944352538103809
1300944588153249792
1300946505210224642
1300946525212692482
1300946728254922753
1300947030089453568
1300947100759240704
1300947341352951809
1300947419991928832
1300947487432355846
1300947671679750149
1300947867775926275
1300949101647863808
1300949238294237184
1300951757435154439
1300952540062912515
1300953923696689152
1300954104168996864
1300954234297266176
1300954270783635457
1300954272222179328
1300954774922244106
1300956154105868288
1300957660196605952
1300957957375561739
1300958046777155587
1300959485268172800
1300959977872355330
1300960584826073094
1300961305533313024
1300961822816841731
1300962133354586114
1300962288690696193
1300964337214009345
1300964338551799808
1300965330005753860
1300965596234952706
1300966054559088640
1300966091485777921
1300966190987317248
1300966362311991296
1300968376475492357
1300969213721538562
1300970044399050752
1300970317389627392
1300970609049038848
1300971084171407361
1300971143244009473
1300973149039874048
1300973546286592000
1300973931113914369
1300973954056814593
1300974433268531201
1300974843542732802
1300975014221680642
1300975380111613952
1300977211269353474
1300977493671923719
1300977981293293570
1300980870128558087
1300981025745637376
1300981029751095298
1300981101733711872
1300982957646254080
1300983108351799297
1300984389476720640
1300984541608280064
1300985261472575488
1300986496388755456
1300986872638795776
1300987199970836481
1300987999895912450
1300988350371958787
1300988663095087104
1300990177205276673
1300992146695024645
1300993737485680640
1300995608145207296
1300996273751818240
1300996480459829256
1300997547524329472
1300998909871960070
1300999304551772161
1300999453155840001
1301000610855100417
1301001506611634177
1301002194653769889
1301002510879150086
1301003080037732352
1301004531296350210
1301004717904994306
1301004745549787136
1301006216102019073
1301007139704635392
1301009005653848066
1301009668752306176
1301011622551457792
1301012446673612800
1301012917731627009
1301015437660966914
1301015667265609729
1301015960435011585
1301016254547808262
1301016897065017348
1301017112518033411
1301019134914772992
1301019763607511040
1301021277260578824
1301021916711579648
1301022358258495488
1301024946886447106
1301026706447364097
1301029506044448768
1301029585300197376
1301033090555539456
1301034091589107713
1301034159943622656
1301036314851184645
1301038612310618112
1301040503593418752
1301041390739128320
1301041640426090499
1301042674418450433
1301044558831124480
1301049609909747712
